,airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price,tavg_departure,tmin_departure,tmax_departure,prcp_departure,wdir_departure,wspd_departure,wpgt_departure,pres_departure,tavg_destination,tmin_destination,tmax_destination,prcp_destination,wdir_destination,wspd_destination,wpgt_destination,pres_destination,Open,High,Low,Close,Adj Close,Volume
15,KLM,2024-08-05,FRA,JFK,2024-08-06,26:00,12:10,14:30,True,16:25,2987.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,26.7,22.8,32.2,11.9,243.0,9.1,,1013.5,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
16,KLM,2024-08-05,FRA,DXB,2024-08-06,09:15,14:20,23:00,True,01:20,659.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,36.1,32.0,40.1,0.0,215.0,15.3,,997.3,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
17,KLM,2024-08-05,FRA,SAW,2024-08-06,08:05,11:40,16:05,True,03:30,281.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,26.5,22.6,30.0,0.0,74.0,12.6,,1008.7,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
18,KLM,2024-08-05,FRA,PMI,2024-08-06,04:45,12:30,14:25,True,01:20,1140.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,27.8,23.0,31.0,0.0,251.0,11.0,,1011.5,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
19,KLM,2024-08-05,FRA,LHR,2024-08-06,03:25,20:30,20:55,True,00:45,548.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,19.1,15.8,21.5,1.8,208.0,14.5,33.3,1009.5,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
20,KLM,2024-08-05,FRA,HAM,2024-08-06,04:25,10:20,11:25,True,02:10,1295.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,21.7,13.8,27.7,0.0,120.0,10.8,29.5,1012.6,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
21,Lufthansa,2024-08-05,FRA,MUC,2024-08-06,00:55,15:15,16:10,False,00:00,369.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,22.2,14.6,29.0,0.0,68.0,6.5,21.6,1011.7,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
22,QatarAirways,2024-08-05,FRA,DXB,2024-08-06,12:55,20:30,11:25,True,05:40,490.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,36.1,32.0,40.1,0.0,215.0,15.3,,997.3,,,,,,
23,KLM,2024-08-05,FRA,MUC,2024-08-06,03:55,21:00,22:25,True,01:15,972.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,22.2,14.6,29.0,0.0,68.0,6.5,21.6,1011.7,7.803999900817871,7.883999824523926,7.642000198364258,7.831999778747559,7.831999778747559,710273.0
24,Lufthansa,2024-08-05,FRA,HAM,2024-08-06,01:05,20:15,21:20,False,00:00,313.08,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,21.7,13.8,27.7,0.0,120.0,10.8,29.5,1012.6,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
25,Lufthansa,2024-08-05,FRA,MUC,2024-08-06,00:55,15:15,16:10,False,00:00,369.0,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,22.2,14.6,29.0,0.0,68.0,6.5,21.6,1011.7,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
26,Lufthansa,2024-08-05,FRA,LHR,2024-08-06,01:25,06:50,07:15,False,00:00,235.71,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,19.1,15.8,21.5,1.8,208.0,14.5,33.3,1009.5,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
27,Lufthansa,2024-08-05,FRA,PMI,2024-08-06,02:05,10:20,12:25,False,00:00,315.98,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,27.8,23.0,31.0,0.0,251.0,11.0,,1011.5,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
28,Lufthansa,2024-08-05,FRA,SAW,2024-08-06,03:00,13:00,17:00,False,00:00,446.65,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,26.5,22.6,30.0,0.0,74.0,12.6,,1008.7,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
29,Lufthansa,2024-08-05,FRA,PVG,2024-08-06,12:15,15:00,09:15,False,00:00,1521.76,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,32.9,29.0,38.0,0.0,150.0,16.0,,1005.5,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
30,Lufthansa,2024-08-05,FRA,JFK,2024-08-06,13:30,09:15,16:45,True,02:20,1617.87,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,26.7,22.8,32.2,11.9,243.0,9.1,,1013.5,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
31,Lufthansa,2024-08-05,FRA,DXB,2024-08-06,22:15,20:50,21:05,True,14:45,952.23,22.3,14.9,29.1,0.0,66.0,6.7,18.5,1012.4,36.1,32.0,40.1,0.0,215.0,15.3,,997.3,5.671999931335449,5.71999979019165,5.5879998207092285,5.664000034332275,5.664000034332275,3516227.0
32,KLM,2024-08-06,FRA,BER,2024-08-07,03:30,10:15,13:45,True,01:00,1296.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,21.6,15.1,28.9,4.2,154.0,9.8,22.2,1011.1,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
33,KLM,2024-08-06,FRA,MUC,2024-08-07,05:15,11:45,17:00,True,02:35,789.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,22.2,17.8,27.9,4.4,232.0,8.6,48.2,1012.1,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
34,KLM,2024-08-06,FRA,LHR,2024-08-07,06:10,14:15,19:25,True,03:30,548.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,17.0,11.4,21.5,0.0,226.0,15.1,40.8,1012.3,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
35,KLM,2024-08-06,FRA,PMI,2024-08-07,05:35,10:15,16:05,True,01:55,288.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,30.2,23.0,37.0,0.0,53.0,11.8,,1011.4,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
36,KLM,2024-08-06,FRA,SAW,2024-08-07,08:05,07:00,16:05,True,03:30,679.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,26.1,24.0,28.4,0.0,29.0,20.3,,1011.6,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
37,KLM,2024-08-06,FRA,DXB,2024-08-07,25:05,19:55,23:00,True,09:50,2725.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,36.7,33.9,40.9,0.0,64.0,13.9,,997.2,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
38,KLM,2024-08-06,FRA,JFK,2024-08-07,13:30,07:00,14:30,True,04:00,2987.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.8,19.4,23.0,12.0,43.0,18.0,,1015.1,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
39,Lufthansa,2024-08-06,FRA,PVG,2024-08-07,12:15,15:00,09:15,False,00:00,1521.76,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,33.1,29.0,38.0,0.0,149.0,15.0,,1005.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
40,QatarAirways,2024-08-06,FRA,BER,2024-08-07,17:05,20:50,13:55,True,05:10,900.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,21.6,15.1,28.9,4.2,154.0,9.8,22.2,1011.1,,,,,,
41,QatarAirways,2024-08-06,FRA,HAM,2024-08-07,14:35,17:15,07:50,True,02:05,1.603,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.9,16.0,27.6,4.7,175.0,11.2,39.6,1010.8,,,,,,
42,KLM,2024-08-06,FRA,PVG,2024-08-07,21:25,11:45,15:10,True,03:00,3674.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,33.1,29.0,38.0,0.0,149.0,15.0,,1005.1,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
43,KLM,2024-08-06,FRA,HAM,2024-08-07,03:15,18:30,21:45,True,00:55,1295.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.9,16.0,27.6,4.7,175.0,11.2,39.6,1010.8,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
44,QatarAirways,2024-08-06,FRA,SAW,2024-08-07,14:20,20:50,12:10,True,04:05,1.009,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,26.1,24.0,28.4,0.0,29.0,20.3,,1011.6,,,,,,
45,QatarAirways,2024-08-06,FRA,LHR,2024-08-07,14:35,17:15,06:50,True,01:10,1.186,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,17.0,11.4,21.5,0.0,226.0,15.1,40.8,1012.3,,,,,,
46,Lufthansa,2024-08-06,FRA,MUC,2024-08-07,00:55,13:15,14:10,False,00:00,369.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,22.2,17.8,27.9,4.4,232.0,8.6,48.2,1012.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
47,Lufthansa,2024-08-06,FRA,BER,2024-08-07,01:10,11:45,12:55,False,00:00,333.6,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,21.6,15.1,28.9,4.2,154.0,9.8,22.2,1011.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
48,Lufthansa,2024-08-06,FRA,HAM,2024-08-07,01:05,20:15,21:20,False,00:00,313.08,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.9,16.0,27.6,4.7,175.0,11.2,39.6,1010.8,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
49,Lufthansa,2024-08-06,FRA,MUC,2024-08-07,00:55,13:15,14:10,False,00:00,369.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,22.2,17.8,27.9,4.4,232.0,8.6,48.2,1012.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
50,Lufthansa,2024-08-06,FRA,LHR,2024-08-07,01:25,16:00,16:25,False,00:00,235.68,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,17.0,11.4,21.5,0.0,226.0,15.1,40.8,1012.3,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
51,Lufthansa,2024-08-06,FRA,PMI,2024-08-07,02:05,10:20,12:25,False,00:00,315.98,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,30.2,23.0,37.0,0.0,53.0,11.8,,1011.4,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
52,Lufthansa,2024-08-06,FRA,SAW,2024-08-07,03:00,09:05,13:05,False,00:00,407.65,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,26.1,24.0,28.4,0.0,29.0,20.3,,1011.6,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
53,Lufthansa,2024-08-06,FRA,DXB,2024-08-07,22:05,21:00,21:05,True,13:35,956.33,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,36.7,33.9,40.9,0.0,64.0,13.9,,997.2,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
54,Lufthansa,2024-08-06,FRA,JFK,2024-08-07,10:55,07:50,12:45,True,01:15,1601.55,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.8,19.4,23.0,12.0,43.0,18.0,,1015.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
55,Lufthansa,2024-08-06,FRA,BER,2024-08-07,01:10,11:45,12:55,False,00:00,333.6,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,21.6,15.1,28.9,4.2,154.0,9.8,22.2,1011.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
56,Lufthansa,2024-08-06,FRA,HAM,2024-08-07,01:05,20:15,21:20,False,00:00,313.08,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.9,16.0,27.6,4.7,175.0,11.2,39.6,1010.8,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
57,QatarAirways,2024-08-06,FRA,DXB,2024-08-07,11:25,20:50,10:15,True,04:10,493.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,36.7,33.9,40.9,0.0,64.0,13.9,,997.2,,,,,,
58,KLM,2024-08-06,FRA,BER,2024-08-07,03:30,10:15,13:45,True,01:00,1923.0,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,21.6,15.1,28.9,4.2,154.0,9.8,22.2,1011.1,7.9120001792907715,7.915999889373779,7.73199987411499,7.76200008392334,7.76200008392334,694034.0
59,Lufthansa,2024-08-06,FRA,PMI,2024-08-07,02:05,10:20,12:25,False,00:00,315.98,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,30.2,23.0,37.0,0.0,53.0,11.8,,1011.4,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
60,Lufthansa,2024-08-06,FRA,SAW,2024-08-07,03:00,09:05,13:05,False,00:00,407.65,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,26.1,24.0,28.4,0.0,29.0,20.3,,1011.6,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
61,Lufthansa,2024-08-06,FRA,DXB,2024-08-07,22:05,21:00,21:05,True,13:35,956.33,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,36.7,33.9,40.9,0.0,64.0,13.9,,997.2,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
62,Lufthansa,2024-08-06,FRA,JFK,2024-08-07,10:55,07:50,12:45,True,01:15,1601.55,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,20.8,19.4,23.0,12.0,43.0,18.0,,1015.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
63,Lufthansa,2024-08-06,FRA,PVG,2024-08-07,12:15,15:00,09:15,False,00:00,1521.76,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,33.1,29.0,38.0,0.0,149.0,15.0,,1005.1,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
64,Lufthansa,2024-08-06,FRA,LHR,2024-08-07,01:25,16:00,16:25,False,00:00,235.68,21.9,17.5,28.0,15.0,230.0,9.1,25.9,1012.0,17.0,11.4,21.5,0.0,226.0,15.1,40.8,1012.3,5.699999809265137,5.71999979019165,5.619999885559082,5.6579999923706055,5.6579999923706055,3920864.0
65,Lufthansa,2024-08-07,FRA,HAM,2024-08-08,01:05,20:15,21:20,False,00:00,313.08,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.9,12.3,23.5,0.9,260.0,10.1,31.3,1015.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
66,Lufthansa,2024-08-07,FRA,MUC,2024-08-08,00:55,13:15,14:10,False,00:00,369.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,19.6,16.6,24.5,4.8,271.0,5.8,21.6,1016.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
67,Lufthansa,2024-08-07,FRA,LHR,2024-08-08,01:25,16:00,16:25,False,00:00,235.57,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.0,11.9,19.9,0.3,207.0,20.5,50.0,1014.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
68,Lufthansa,2024-08-07,FRA,PMI,2024-08-08,02:05,10:20,12:25,False,00:00,315.98,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,30.5,24.0,37.0,0.0,54.0,13.2,,1013.5,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
69,QatarAirways,2024-08-07,FRA,LHR,2024-08-08,15:15,17:15,07:30,True,02:05,1.507,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.0,11.9,19.9,0.3,207.0,20.5,50.0,1014.1,,,,,,
70,QatarAirways,2024-08-07,FRA,BER,2024-08-08,14:05,17:15,07:20,True,02:10,944.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,20.1,16.7,22.7,0.0,287.0,12.4,31.5,1014.5,,,,,,
71,Lufthansa,2024-08-07,FRA,DXB,2024-08-08,11:15,07:50,21:05,True,03:55,1005.22,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,37.1,33.0,43.1,0.0,89.0,19.6,,997.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
72,Lufthansa,2024-08-07,FRA,BER,2024-08-08,01:10,11:45,12:55,False,00:00,333.6,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,20.1,16.7,22.7,0.0,287.0,12.4,31.5,1014.5,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
73,Lufthansa,2024-08-07,FRA,SAW,2024-08-08,03:00,17:20,21:20,False,00:00,430.65,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,25.5,22.0,29.0,0.0,56.0,17.0,,1012.0,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
74,Lufthansa,2024-08-07,FRA,PVG,2024-08-08,12:15,15:00,09:15,False,00:00,1521.76,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,31.8,27.0,39.0,0.3,148.0,10.2,,1004.2,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
75,Lufthansa,2024-08-07,FRA,JFK,2024-08-08,11:30,07:50,13:20,True,01:25,1601.51,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,20.6,19.4,22.0,8.3,42.0,20.8,,1018.2,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
76,Lufthansa,2024-08-07,FRA,DXB,2024-08-08,11:15,07:50,21:05,True,03:55,1005.22,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,37.1,33.0,43.1,0.0,89.0,19.6,,997.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
77,Lufthansa,2024-08-07,FRA,SAW,2024-08-08,03:00,17:20,21:20,False,00:00,430.65,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,25.5,22.0,29.0,0.0,56.0,17.0,,1012.0,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
78,Lufthansa,2024-08-07,FRA,PMI,2024-08-08,02:05,10:20,12:25,False,00:00,315.98,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,30.5,24.0,37.0,0.0,54.0,13.2,,1013.5,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
79,Lufthansa,2024-08-07,FRA,LHR,2024-08-08,01:25,16:00,16:25,False,00:00,235.57,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.0,11.9,19.9,0.3,207.0,20.5,50.0,1014.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
80,Lufthansa,2024-08-07,FRA,MUC,2024-08-08,00:55,13:15,14:10,False,00:00,369.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,19.6,16.6,24.5,4.8,271.0,5.8,21.6,1016.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
81,Lufthansa,2024-08-07,FRA,HAM,2024-08-08,01:05,20:15,21:20,False,00:00,313.08,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.9,12.3,23.5,0.9,260.0,10.1,31.3,1015.1,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
82,Lufthansa,2024-08-07,FRA,BER,2024-08-08,01:10,11:45,12:55,False,00:00,333.6,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,20.1,16.7,22.7,0.0,287.0,12.4,31.5,1014.5,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
83,QatarAirways,2024-08-07,FRA,SAW,2024-08-08,14:40,20:30,12:10,True,04:25,1.008,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,25.5,22.0,29.0,0.0,56.0,17.0,,1012.0,,,,,,
84,QatarAirways,2024-08-07,FRA,DXB,2024-08-08,11:45,20:30,10:15,True,04:30,493.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,37.1,33.0,43.1,0.0,89.0,19.6,,997.1,,,,,,
85,QatarAirways,2024-08-07,FRA,HAM,2024-08-08,17:40,20:30,14:10,True,05:10,1.148,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.9,12.3,23.5,0.9,260.0,10.1,31.3,1015.1,,,,,,
86,KLM,2024-08-07,FRA,DXB,2024-08-08,09:15,11:45,23:00,True,01:20,2098.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,37.1,33.0,43.1,0.0,89.0,19.6,,997.1,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
87,KLM,2024-08-07,FRA,PVG,2024-08-08,20:15,11:45,14:00,True,05:45,3460.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,31.8,27.0,39.0,0.3,148.0,10.2,,1004.2,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
88,KLM,2024-08-07,FRA,JFK,2024-08-08,09:00,11:50,07:50,False,00:00,3098.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,20.6,19.4,22.0,8.3,42.0,20.8,,1018.2,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
89,Lufthansa,2024-08-07,FRA,JFK,2024-08-08,11:30,07:50,13:20,True,01:25,1601.51,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,20.6,19.4,22.0,8.3,42.0,20.8,,1018.2,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
90,Lufthansa,2024-08-07,FRA,PVG,2024-08-08,12:15,15:00,09:15,False,00:00,1521.76,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,31.8,27.0,39.0,0.3,148.0,10.2,,1004.2,5.670000076293945,5.670000076293945,5.564000129699707,5.578000068664551,5.578000068664551,3786472.0
91,KLM,2024-08-07,FRA,SAW,2024-08-08,09:55,11:55,22:40,True,03:30,3030.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,25.5,22.0,29.0,0.0,56.0,17.0,,1012.0,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
92,KLM,2024-08-07,FRA,PMI,2024-08-08,05:30,11:45,16:15,True,02:55,1258.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,30.5,24.0,37.0,0.0,54.0,13.2,,1013.5,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
93,KLM,2024-08-07,FRA,LHR,2024-08-08,06:10,14:15,19:25,True,03:30,548.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.0,11.9,19.9,0.3,207.0,20.5,50.0,1014.1,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
94,KLM,2024-08-07,FRA,MUC,2024-08-08,03:55,18:30,22:25,True,01:15,1431.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,19.6,16.6,24.5,4.8,271.0,5.8,21.6,1016.1,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
95,KLM,2024-08-07,FRA,HAM,2024-08-08,06:05,11:45,17:50,True,03:50,1922.0,20.7,17.0,25.5,0.0,272.0,8.4,20.4,1016.5,17.9,12.3,23.5,0.9,260.0,10.1,31.3,1015.1,7.73199987411499,7.75600004196167,7.619999885559082,7.642000198364258,7.642000198364258,755346.0
96,Lufthansa,2024-08-08,FRA,LHR,2024-08-09,01:25,06:50,07:15,False,00:00,235.52,22.1,15.8,28.1,0.0,243.0,13.9,33.3,1016.9,20.4,16.1,24.4,0.0,245.0,22.4,40.8,1013.9,5.610000133514404,5.699999809265137,5.5879998207092285,5.610000133514404,5.610000133514404,3558680.0
97,Lufthansa,2024-08-08,FRA,JFK,2024-08-09,10:55,07:50,12:45,True,01:15,1601.54,22.1,15.8,28.1,0.0,243.0,13.9,33.3,1016.9,25.3,22.0,27.2,25.2,174.0,18.4,,1012.5,5.610000133514404,5.699999809265137,5.5879998207092285,5.610000133514404,5.610000133514404,3558680.0
98,Lufthansa,2024-08-08,FRA,PVG,2024-08-09,12:15,15:00,09:15,False,00:00,1521.76,22.1,15.8,28.1,0.0,243.0,13.9,33.3,1016.9,32.6,29.0,38.0,0.1,159.0,11.8,,1002.8,5.610000133514404,5.699999809265137,5.5879998207092285,5.610000133514404,5.610000133514404,3558680.0
99,Lufthansa,2024-08-08,FRA,PMI,2024-08-09,02:10,09:05,11:15,False,00:00,315.98,22.1,15.8,28.1,0.0,243.0,13.9,33.3,1016.9,29.4,24.0,36.0,0.0,69.0,11.1,,1016.6,5.610000133514404,5.699999809265137,5.5879998207092285,5.610000133514404,5.610000133514404,3558680.0
100,Lufthansa,2024-08-08,FRA,BER,2024-08-09,01:10,21:15,22:25,False,00:00,199.6,22.1,15.8,28.1,0.0,243.0,13.9,33.3,1016.9,19.1,14.2,23.1,1.9,218.0,12.8,35.2,1014.7,5.610000133514404,5.699999809265137,5.5879998207092285,5.610000133514404,5.610000133514404,3558680.0
101,Lufthansa,2024-08-08,FRA,SAW,2024-08-09,03:00,09:05,13:05,False,00:00,243.65,22.1,15.8,28.1,0.0,243.0,13.9,33.3,1016.9,27.1,24.0,32.0,0.0,34.0,17.5,,1011.6,5.610000133514404,5.699999809265137,5.5879998207092285,5.610000133514404,5.610000133514404,3558680.0
