airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
AustrianAirlines,25-08-2024,Frankfurt,Hamburg,26-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,25-08-2024,Frankfurt,München,26-08-2024,00:55,12:15,13:10,False,00:00,369.0
AustrianAirlines,25-08-2024,Frankfurt,London,26-08-2024,01:25,16:00,16:25,False,00:00,295.73
AustrianAirlines,25-08-2024,Frankfurt,Palma de Mallorca,26-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,25-08-2024,Frankfurt,Istanbul,26-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,25-08-2024,Frankfurt,Dubai,26-08-2024,11:15,07:50,21:05,True,03:55,1019.91
AustrianAirlines,25-08-2024,Frankfurt,New York,26-08-2024,11:50,10:25,16:15,True,02:00,1596.78
AustrianAirlines,25-08-2024,Frankfurt,Shanghai,26-08-2024,17:15,07:50,07:05,True,04:15,1530.17
AustrianAirlines,26-08-2024,Frankfurt,Berlin,27-08-2024,01:10,14:45,15:55,False,00:00,333.6
AustrianAirlines,26-08-2024,Frankfurt,Hamburg,27-08-2024,01:05,21:15,22:20,False,00:00,407.08
AustrianAirlines,26-08-2024,Frankfurt,München,27-08-2024,00:55,15:15,16:10,False,00:00,369.0
AustrianAirlines,26-08-2024,Frankfurt,London,27-08-2024,01:25,06:50,07:15,False,00:00,235.73
AustrianAirlines,26-08-2024,Frankfurt,Palma de Mallorca,27-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,26-08-2024,Frankfurt,Istanbul,27-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,26-08-2024,Frankfurt,Dubai,27-08-2024,11:15,07:50,21:05,True,03:55,1019.91
AustrianAirlines,26-08-2024,Frankfurt,New York,27-08-2024,11:30,07:50,13:20,True,01:25,1600.63
AustrianAirlines,26-08-2024,Frankfurt,Shanghai,27-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,27-08-2024,Frankfurt,Berlin,28-08-2024,01:10,14:45,15:55,False,00:00,333.6
AustrianAirlines,27-08-2024,Frankfurt,Hamburg,28-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,27-08-2024,Frankfurt,München,28-08-2024,00:55,15:15,16:10,False,00:00,369.0
AustrianAirlines,27-08-2024,Frankfurt,London,28-08-2024,01:25,16:00,16:25,False,00:00,295.8
AustrianAirlines,27-08-2024,Frankfurt,Palma de Mallorca,28-08-2024,02:10,13:05,15:15,False,00:00,315.98
AustrianAirlines,27-08-2024,Frankfurt,Istanbul,28-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,27-08-2024,Frankfurt,Dubai,28-08-2024,06:30,14:05,22:35,False,00:00,1011.49
AustrianAirlines,27-08-2024,Frankfurt,New York,28-08-2024,10:55,07:50,12:45,True,01:15,1600.41
AustrianAirlines,27-08-2024,Frankfurt,Shanghai,28-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,28-08-2024,Frankfurt,Berlin,29-08-2024,01:10,12:45,13:55,False,00:00,333.6
AustrianAirlines,28-08-2024,Frankfurt,Hamburg,29-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,28-08-2024,Frankfurt,München,29-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,28-08-2024,Frankfurt,London,29-08-2024,01:25,06:50,07:15,False,00:00,290.8
AustrianAirlines,28-08-2024,Frankfurt,Palma de Mallorca,29-08-2024,02:10,13:05,15:15,False,00:00,315.98
AustrianAirlines,28-08-2024,Frankfurt,Istanbul,29-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,28-08-2024,Frankfurt,Dubai,29-08-2024,11:15,07:50,21:05,True,03:55,1019.92
AustrianAirlines,28-08-2024,Frankfurt,New York,29-08-2024,10:55,07:50,12:45,True,01:15,1600.50
AustrianAirlines,28-08-2024,Frankfurt,Shanghai,29-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,29-08-2024,Frankfurt,Berlin,30-08-2024,01:10,09:45,10:55,False,00:00,282.6
AustrianAirlines,29-08-2024,Frankfurt,Hamburg,30-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,29-08-2024,Frankfurt,München,30-08-2024,00:55,20:15,21:10,False,00:00,317.0
AustrianAirlines,29-08-2024,Frankfurt,London,30-08-2024,01:25,06:50,07:15,False,00:00,453.84
AustrianAirlines,29-08-2024,Frankfurt,Palma de Mallorca,30-08-2024,02:10,09:05,11:15,False,00:00,315.98
AustrianAirlines,29-08-2024,Frankfurt,Istanbul,30-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,29-08-2024,Frankfurt,Dubai,30-08-2024,11:15,07:50,21:05,True,03:55,1019.97
AustrianAirlines,29-08-2024,Frankfurt,New York,30-08-2024,11:30,07:50,13:20,True,01:25,1600.56
AustrianAirlines,29-08-2024,Frankfurt,Shanghai,30-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,30-08-2024,Frankfurt,Berlin,31-08-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,30-08-2024,Frankfurt,Hamburg,31-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,30-08-2024,Frankfurt,München,31-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,30-08-2024,Frankfurt,London,31-08-2024,01:40,08:00,08:40,False,00:00,540.65
AustrianAirlines,30-08-2024,Frankfurt,Palma de Mallorca,31-08-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,30-08-2024,Frankfurt,Istanbul,31-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,30-08-2024,Frankfurt,Dubai,31-08-2024,12:25,06:40,21:05,True,05:05,1020.07
AustrianAirlines,30-08-2024,Frankfurt,New York,31-08-2024,11:20,07:15,12:35,True,01:25,1601.46
AustrianAirlines,30-08-2024,Frankfurt,Shanghai,31-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,31-08-2024,Frankfurt,Berlin,01-09-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,31-08-2024,Frankfurt,Hamburg,01-09-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,31-08-2024,Frankfurt,München,01-09-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,31-08-2024,Frankfurt,London,01-09-2024,01:40,08:00,08:40,False,00:00,536.65
AustrianAirlines,31-08-2024,Frankfurt,Palma de Mallorca,01-09-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,31-08-2024,Frankfurt,Istanbul,01-09-2024,03:00,09:05,13:05,False,00:00,243.65
