airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
KLM,2024-08-10,FRA,BER,11-08-2024,03:30,20:45,22:00,True,01:00,1296.0
KLM,2024-08-10,FRA,HAM,11-08-2024,04:25,10:20,11:25,True,02:10,1295.0
KLM,2024-08-10,FRA,MUC,11-08-2024,04:00,09:35,11:00,True,01:25,789.0
KLM,2024-08-10,FRA,LHR,11-08-2024,04:45,07:00,10:45,True,02:05,548.0
KLM,2024-08-10,FRA,PMI,11-08-2024,07:20,12:30,14:25,True,03:50,1140.0
KLM,2024-08-10,FRA,SAW,11-08-2024,08:05,07:00,16:05,True,03:30,559.0
AustrianAirlines,2024-08-10,FRA,DXB,11-08-2024,11:15,07:50,21:05,True,03:55,975.04
KLM,2024-08-10,FRA,DXB,11-08-2024,09:15,11:45,23:00,True,01:20,659.0
KLM,2024-08-10,FRA,JFK,11-08-2024,09:00,11:50,14:50,False,00:00,2994.0
Lufthansa,2024-08-10,FRA,PVG,11-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-10,FRA,DXB,11-08-2024,11:15,07:50,21:05,True,03:55,975.04
Lufthansa,2024-08-10,FRA,SAW,11-08-2024,03:00,09:05,13:05,False,00:00,362.65
Lufthansa,2024-08-10,FRA,PMI,11-08-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-10,FRA,LHR,11-08-2024,17:05,06:40,17:45,True,05:30,1713.9
Lufthansa,2024-08-10,FRA,MUC,11-08-2024,00:55,07:15,08:10,False,00:00,189.0
Lufthansa,2024-08-10,FRA,HAM,11-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,2024-08-10,FRA,SAW,11-08-2024,03:00,09:05,13:05,False,00:00,362.65
KLM,2024-08-10,FRA,PVG,11-08-2024,24:30,11:45,18:15,True,10:00,1686.0
Lufthansa,2024-08-11,FRA,MUC,12-08-2024,00:55,12:15,13:10,False,00:00,369.0
Lufthansa,2024-08-11,FRA,BER,12-08-2024,01:10,11:45,12:55,False,00:00,333.6
KLM,2024-08-11,FRA,DXB,12-08-2024,14:00,7:00,23:00,True,6:10,659
KLM,2024-08-11,FRA,JFK,12-08-2024,13:30,7:00,14:30,True,4:00,2973
KLM,2024-08-11,FRA,PVG,12-08-2024,29:50:00,11:45,23:35,True,14:15,3637
QatarAirways,2024-08-11,FRA,BER,12-08-2024,14:05,17:15,7:20,True,2:10,914
QatarAirways,2024-08-11,FRA,LHR,12-08-2024,14:25,17:15,6:40,True,1:20,1186
QatarAirways,2024-08-11,FRA,SAW,12-08-2024,12:05,17:15,6:20,True,1:55,1022
QatarAirways,2024-08-11,FRA,DXB,12-08-2024,11:45,20:30,10:15,True,4:30,616
KLM,2024-08-11,FRA,SAW,12-08-2024,8:05,7:00,16:05,True,3:30,559
AustrianAirlines,2024-08-11,FRA,PVG,12-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-11,FRA,DXB,12-08-2024,11:35,07:30,21:05,True,03:10,933.66
AustrianAirlines,2024-08-11,FRA,SAW,12-08-2024,03:00,09:05,13:05,False,00:00,299.65
AustrianAirlines,2024-08-11,FRA,PMI,12-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-11,FRA,LHR,12-08-2024,01:25,18:10,18:35,False,00:00,273.52
AustrianAirlines,2024-08-11,FRA,MUC,12-08-2024,00:55,12:15,13:10,False,00:00,369.0
AustrianAirlines,2024-08-11,FRA,HAM,12-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-11,FRA,BER,12-08-2024,01:10,11:45,12:55,False,00:00,333.6
AustrianAirlines,2024-08-11,FRA,JFK,12-08-2024,10:55,07:50,12:45,True,01:15,1601.42
KLM,2024-08-11,FRA,PMI,12-08-2024,12:35,7:05,19:40,True,9:00,220
QatarAirways,2024-08-11,FRA,HAM,12-08-2024,14:35,17:15,7:50,True,2:05,1158
KLM,2024-08-11,FRA,MUC,12-08-2024,6:45,10:15,17:00,True,4:05,972
Lufthansa,2024-08-11,FRA,PVG,12-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-11,FRA,DXB,12-08-2024,11:35,07:30,21:05,True,03:10,933.66
Lufthansa,2024-08-11,FRA,SAW,12-08-2024,03:00,09:05,13:05,False,00:00,299.65
Lufthansa,2024-08-11,FRA,PMI,12-08-2024,02:05,10:20,12:25,False,00:00,315.98
Lufthansa,2024-08-11,FRA,JFK,12-08-2024,10:55,07:50,12:45,True,01:15,1601.42
Lufthansa,2024-08-11,FRA,HAM,12-08-2024,01:05,20:15,21:20,False,00:00,313.08
KLM,2024-08-11,FRA,BER,12-08-2024,4:30,7:00,11:30,True,2:05,1296
KLM,2024-08-11,FRA,HAM,12-08-2024,4:25,7:00,11:25,True,2:10,1295
Lufthansa,2024-08-11,FRA,LHR,12-08-2024,01:25,18:10,18:35,False,00:00,273.52
KLM,2024-08-11,FRA,LHR,12-08-2024,4:45,7:00,10:45,True,2:05,548
KLM,2024-08-12,FRA,PVG,13-08-2024,27:20:00,14:15,23:35,True,11:30,3637
Lufthansa,2024-08-12,FRA,BER,13-08-2024,01:10,17:45,18:55,False,00:00,333.6
Lufthansa,2024-08-12,FRA,HAM,13-08-2024,01:05,20:15,21:20,False,00:00,313.08
QatarAirways,2024-08-12,FRA,LHR,13-08-2024,14:25,17:15,6:40,True,1:20,1186
QatarAirways,2024-08-12,FRA,HAM,13-08-2024,17:40,20:30,14:10,True,5:10,992
QatarAirways,2024-08-12,FRA,BER,13-08-2024,17:25,20:30,13:55,True,5:30,1255
